order_id,order_date,ship_date,customer_id,customer_name,segment,city,state,region,product_id,product_name,category,subcategory,quantity,unit_price,discount,sales,cost,profit,shipping_mode,sales_channel,payment_type,returned_flag,account_manager,month,quarter,year
ORD-202405-01358,2024-05-15,2024-05-18,CUST-07684,Skyler Gonzalez,Small Business,St. Paul,MN,Central,FUR-FU-1001,Acoustic Desk Divider,Furniture,Furnishings,3,73.68,0.17,183.46,126.0,57.46,First Class,Wholesale,Debit Card,No,Taylor Nguyen,May,Q2,2024
ORD-202405-01559,2024-05-26,2024-05-26,CUST-02271,Nora Perez,Corporate,Philadelphia,PA,East,TEC-CP-1001,High-Speed Office Copier,Technology,Copiers,1,1532.73,0.03,1486.75,1040.0,446.75,Same Day,Store,Debit Card,No,Avery Brooks,May,Q2,2024
ORD-202405-01165,2024-05-04,2024-05-10,CUST-02419,Dakota Taylor,Small Business,Buffalo,NY,East,TEC-MA-1003,Document Scanner Pro,Technology,Machines,2,369.33,0.04,709.11,462.0,247.11,Standard Class,Store,Credit Card,No,Avery Brooks,May,Q2,2024
ORD-202405-01884,2024-05-17,2024-05-22,CUST-09030,Elijah Flores,Corporate,Grand Rapids,MI,Central,TEC-CP-1002,Desktop Color Copier,Technology,Copiers,2,844.35,0.05,1604.26,1210.0,394.26,Standard Class,Store,Credit Card,No,Parker James,May,Q2,2024
ORD-202405-01315,2024-05-27,2024-05-29,CUST-01113,Emma Lewis,Consumer,Atlanta,GA,South,OFF-AR-1003,Creative Desk Organizer Tray,Office Supplies,Art,3,10.3,0.12,27.19,15.0,12.19,First Class,Wholesale,Bank Transfer,No,Cameron Scott,May,Q2,2024
ORD-202405-01539,2024-05-24,2024-05-24,CUST-03230,Parker Carter,Small Business,Atlanta,GA,South,TEC-PH-1003,5G Mobile Hotspot,Technology,Phones,2,156.53,0.09,284.88,178.0,106.88,Same Day,Store,Cash,No,Quinn Foster,May,Q2,2024
ORD-202405-00976,2024-05-01,2024-05-01,CUST-00447,Samuel Rodriguez,Corporate,Tucson,AZ,West,OFF-AR-1001,Marker & Highlighter Set,Office Supplies,Art,2,14.66,0.06,27.56,12.0,15.56,Same Day,Store,PayPal,No,Skyler Adams,May,Q2,2024
ORD-202405-00615,2024-05-07,2024-05-08,CUST-01690,Finley Baker,Home Office,Los Angeles,CA,West,TEC-AC-1001,Wireless Keyboard & Mouse Combo,Technology,Accessories,2,60.26,0.03,116.9,62.0,54.9,First Class,Store,PayPal,No,Skyler Adams,May,Q2,2024
ORD-202405-00981,2024-05-28,2024-05-29,CUST-06561,Samuel Thomas,Home Office,Savannah,GA,South,TEC-AC-1002,USB-C Docking Station,Technology,Accessories,1,133.9,0.0,133.9,81.0,52.9,Same Day,Store,Credit Card,No,Cameron Scott,May,Q2,2024
ORD-202405-00069,2024-05-31,2024-06-03,CUST-01103,Abigail Young,Consumer,Boulder,CO,West,OFF-BI-1001,3-Ring Binder Set,Office Supplies,Binders,8,12.71,0.08,93.55,40.0,-39.32,Second Class,Online,PayPal,Yes,Quinn Foster,May,Q2,2024
ORD-202405-01646,2024-05-06,2024-05-13,CUST-06534,Jordan Hall,Consumer,New York,NY,East,TEC-MA-1001,Monochrome Laser Printer,Technology,Machines,1,288.88,0.04,277.32,190.0,87.32,Standard Class,Store,Cash,No,Jordan Patel,May,Q2,2024
ORD-202405-01413,2024-05-19,2024-05-20,CUST-08166,Nathan Phillips,Consumer,Springfield,IL,Central,FUR-CH-1002,Executive Leather Chair,Furniture,Chairs,1,314.81,0.12,277.03,205.0,-177.85,Same Day,Online,Credit Card,Yes,Parker James,May,Q2,2024
ORD-202405-00827,2024-05-12,2024-05-19,CUST-08759,Riley Brown,Home Office,Atlanta,GA,South,FUR-ST-1003,Lateral Filing Cabinet,Furniture,Storage,2,245.34,0.12,431.8,368.0,63.8,Standard Class,Wholesale,Credit Card,No,Morgan Lee,May,Q2,2024
ORD-202405-00326,2024-05-19,2024-05-24,CUST-08583,Morgan Williams,Consumer,Boulder,CO,West,TEC-AC-1002,USB-C Docking Station,Technology,Accessories,3,127.99,0.07,357.09,243.0,-205.06,Standard Class,Marketplace,Debit Card,Yes,Quinn Foster,May,Q2,2024
ORD-202405-00205,2024-05-27,2024-06-03,CUST-08179,Liam Clark,Consumer,Buffalo,NY,East,OFF-PA-1002,Recycled Legal Paper Pack,Office Supplies,Paper,4,17.06,0.07,63.46,36.0,27.46,Standard Class,Wholesale,Bank Transfer,No,Avery Brooks,May,Q2,2024
ORD-202405-01913,2024-05-21,2024-05-28,CUST-09248,Samuel Clark,Consumer,Minneapolis,MN,Central,OFF-AR-1001,Marker & Highlighter Set,Office Supplies,Art,3,14.13,0.02,41.54,18.0,-15.19,Standard Class,Store,Credit Card,Yes,Taylor Nguyen,May,Q2,2024
ORD-202405-00197,2024-05-04,2024-05-06,CUST-06405,Avery Lee,Consumer,Boston,MA,East,OFF-AR-1002,Presentation Flip Chart Pad,Office Supplies,Art,5,21.37,0.03,103.64,50.0,53.64,First Class,Store,Credit Card,No,Avery Brooks,May,Q2,2024
ORD-202405-00450,2024-05-02,2024-05-04,CUST-03357,Chloe Ramirez,Corporate,San Francisco,CA,West,TEC-AC-1001,Wireless Keyboard & Mouse Combo,Technology,Accessories,2,58.52,0.09,106.51,62.0,44.51,First Class,Online,Credit Card,No,Skyler Adams,May,Q2,2024
ORD-202405-02228,2024-05-24,2024-05-27,CUST-07785,Sophia Robinson,Corporate,Phoenix,AZ,West,TEC-CP-1002,Desktop Color Copier,Technology,Copiers,2,894.34,0.1,1609.81,1210.0,399.81,Second Class,Online,Debit Card,No,Dakota Rivera,May,Q2,2024
ORD-202405-00593,2024-05-23,2024-05-26,CUST-10972,Isaac Davis,Home Office,Phoenix,AZ,West,TEC-CP-1003,Compact Multifunction Copier,Technology,Copiers,1,634.29,0.11,564.52,432.0,132.52,Second Class,Wholesale,Bank Transfer,No,Quinn Foster,May,Q2,2024
ORD-202405-00786,2024-05-30,2024-06-04,CUST-02261,Anna Jones,Corporate,Los Angeles,CA,West,FUR-TB-1002,Conference Table 8-Seater,Furniture,Tables,1,869.29,0.08,799.75,615.0,184.75,Standard Class,Online,PayPal,No,Dakota Rivera,May,Q2,2024
ORD-202405-00708,2024-05-24,2024-05-29,CUST-01425,Leah Davis,Home Office,Tucson,AZ,West,OFF-BI-1002,Label Divider Binder Kit,Office Supplies,Binders,8,17.83,0.08,131.23,64.0,67.23,Standard Class,Online,PayPal,No,Skyler Adams,May,Q2,2024
ORD-202405-01184,2024-05-11,2024-05-12,CUST-07494,Jordan Hill,Consumer,Houston,TX,Central,TEC-AC-1003,Noise-Canceling Headset,Technology,Accessories,3,103.7,0.07,289.32,180.0,109.32,First Class,Online,Bank Transfer,No,Parker James,May,Q2,2024
ORD-202405-00296,2024-05-03,2024-05-06,CUST-00602,Liam Lewis,Corporate,Charlotte,NC,South,TEC-MA-1001,Monochrome Laser Printer,Technology,Machines,1,273.52,0.11,243.43,190.0,-178.54,Second Class,Online,Debit Card,Yes,Cameron Scott,May,Q2,2024
ORD-202405-02137,2024-05-28,2024-05-31,CUST-02713,Nathan Campbell,Corporate,Chicago,IL,Central,FUR-FU-1002,LED Task Lamp,Furniture,Furnishings,2,45.54,0.15,77.42,46.0,31.42,First Class,Marketplace,PayPal,No,Parker James,May,Q2,2024
ORD-202405-02142,2024-05-14,2024-05-21,CUST-00750,David Adams,Consumer,Seattle,WA,West,FUR-CH-1002,Executive Leather Chair,Furniture,Chairs,1,314.7,0.15,267.5,205.0,62.5,Standard Class,Wholesale,Bank Transfer,No,Skyler Adams,May,Q2,2024
ORD-202405-01599,2024-05-18,2024-05-21,CUST-06840,Emerson Gonzalez,Consumer,Tucson,AZ,West,FUR-ST-1001,5-Shelf Steel Storage Rack,Furniture,Storage,1,152.1,0.07,141.45,102.0,39.45,First Class,Online,Bank Transfer,No,Quinn Foster,May,Q2,2024
ORD-202405-01905,2024-05-20,2024-05-24,CUST-05669,Gabriel Mitchell,Corporate,Boston,MA,East,OFF-AP-1001,Office Microwave,Office Supplies,Appliances,2,111.77,0.07,207.89,154.0,53.89,Standard Class,Marketplace,Credit Card,No,Jordan Patel,May,Q2,2024
ORD-202405-01669,2024-05-21,2024-05-23,CUST-07701,Morgan Allen,Corporate,Tucson,AZ,West,FUR-CH-1003,Guest Reception Chair,Furnitures,Chairs,2,117.69,0.1,211.84,144.0,67.84,First Class,Online,Credit Card,No,Dakota Rivera,May,Q2,2024
ORD-202405-02086,2024-05-02,2024-05-05,CUST-10686,Cameron Wilson,Small Business,Raleigh,NC,South,OFF-PA-1002,Recycled Legal Paper Pack,Office Supplies,Paper,2,17.2,0.08,31.65,18.0,13.65,First Class,Online,Credit Card,No,Morgan Lee,May,Q2,2024
ORD-202405-01493,2024-05-20,2024-05-28,CUST-02072,Gabriel White,Consumer,Dallas,TX,Central,OFF-BI-1001,3-Ring Binder Set,Office Supplies,Binders,6,10.84,0.1,58.54,30.0,28.54,Standard Class,Wholesale,Bank Transfer,No,Parker James,May,Q2,2024
ORD-202405-02218,2024-05-31,2024-06-04,CUST-06545,James King,Consumer,St. Paul,MN,Central,OFF-PA-1002,Recycled Legal Paper Pack,Office Supplies,Paper,5,16.88,0.11,75.12,45.0,30.12,Standard Class,Wholesale,Credit Card,No,Riley Chen,May,Q2,2024
ORD-202405-00569,2024-05-20,2024-05-24,CUST-10212,Sophia Jones,Consumer,Chicago,IL,Central,TEC-PH-1001,Business Smartphone X,Technology,Phones,1,696.4,0.05,661.58,482.0,179.58,Standard Class,Store,Credit Card,No,Taylor Nguyen,May,Q2,2024
ORD-202405-00064,2024-05-02,2024-05-04,CUST-04608,Aria Jackson,Small Business,Orlando,FL,South,FUR-ST-1001,5-Shelf Steel Storage Rack,Furniture,Storage,2,164.27,0.09,298.97,204.0,94.97,First Class,Online,PayPal,No,Quinn Foster,May,Q2,2024
ORD-202405-01861,2024-05-06,2024-05-11,CUST-10078,Emma Baker,Corporate,Grand Rapids,MI,Central,FUR-ST-1001,5-Shelf Steel Storage Rack,Furniture,Storage,1,157.24,0.09,143.09,102.0,41.09,Second Class,Store,Debit Card,No,Taylor Nguyen,May,Q2,2024
ORD-202405-00960,2024-05-12,2024-05-19,CUST-06564,Casey Green,Consumer,Houston,TX,Central,OFF-PA-1003,Color Presentation Paper,Office Supplies,Paper,6,25.41,0.03,147.89,78.0,69.89,Standard Class,Store,Credit Card,No,Parker James,May,Q2,2024
ORD-202405-01200,2024-05-20,2024-05-26,CUST-05680,Logan Martinez,Consumer,Orlando,FL,South,OFF-AP-1002,Compact Coffee Maker,Office Supplies,Appliances,4,86.49,0.04,332.12,216.0,116.12,Standard Class,Marketplace,Debit Card,No,Cameron Scott,May,Q2,2024
ORD-202405-01384,2024-05-26,2024-05-28,CUST-06416,Isaac Davis,Small Business,Grand Rapids,MI,Central,TEC-PH-1002,VoIP Conference Phone,Technology,Phones,1,242.75,0.09,220.9,166.0,-162.71,First Class,Online,PayPal,Yes,Parker James,May,Q2,2024
ORD-202405-02177,2024-05-18,2024-05-22,CUST-10716,David White,Consumer,Buffalo,NY,East,TEC-PH-1002,VoIP Conference Phone,Technology,Phones,3,228.75,0.13,597.04,498.0,99.04,Standard Class,Wholesale,Bank Transfer,No,Avery Brooks,May,Q2,2024
ORD-202405-00668,2024-05-26,2024-05-27,CUST-06118,Peyton Hill,Small Business,Tucson,AZ,West,OFF-PA-1001,Premium Copy Paper Pack,Office Supplies,Paper,8,17.11,0.05,130.04,64.0,66.04,First Class,Online,Credit Card,No,Skyler Adams,May,Q2,2024
ORD-202405-01534,2024-05-29,2024-05-30,CUST-04935,Isaac Roberts,Consumer,St. Paul,MN,Central,OFF-AP-1003,Water Dispenser Countertop,Office Supplies,Appliances,3,165.72,0.07,462.36,303.0,159.36,Same Day,Online,Credit Card,No,Quinn Foster,May,Q2,2024
