order_id,order_date,ship_date,customer_id,customer_name,segment,city,state,region,product_id,product_name,category,subcategory,quantity,unit_price,discount,sales,cost,profit,shipping_mode,sales_channel,payment_type,returned_flag,account_manager,month,quarter,year
ORD-202509-01070,2025-09-09,2025-09-09,CUST-05982,Henry Phillips,Consumer,New York,NY,East,OFF-AP-1003,Water Dispenser Countertop,Office Supplies,Appliances,4,169.89,0.06,638.79,410.06,228.73,Same Day,Store,PayPal,No,Jordan Patel,Sep,Q3,2025
ORD-202509-01406,2025-09-18,2025-09-22,CUST-04206,Sage Gonzalez,Consumer,Minneapolis,MN,Central,TEC-AC-1002,USB-C Docking Station,Technology,Accessories,4,130.32,0.13,453.51,328.86,124.65,Second Class,Wholesale,Credit Card,No,Parker James,Sep,Q3,2025
ORD-202509-01225,2025-09-19,2025-09-20,CUST-02412,Aiden Torres,Home Office,Pittsburgh,PA,East,TEC-CP-1003,Compact Multifunction Copier,Technology,Copiers,2,621.91,0.1,1119.44,876.96,-763.92,First Class,Wholesale,Bank Transfer,Yes,Jordan Patel,Sep,Q3,2025
ORD-202509-01930,2025-09-07,2025-09-13,CUST-01576,Daniel Walker,Home Office,Philadelphia,PA,East,OFF-BI-1001,3-Ring Binder Set,Office Supplies,Binders,3,12.14,0.16,30.59,15.22,15.37,Standard Class,Wholesale,Bank Transfer,No,Parker James,Sep,Q3,2025
ORD-202509-00192,2025-09-16,2025-09-21,CUST-10462,Matthew Lewis,Home Office,Dallas,TX,Central,TEC-AC-1003,Noise-Canceling Headset,Technology,Accessories,5,97.5,0.06,458.25,304.5,153.75,Second Class,Online,Credit Card,No,Parker James,Sep,Q3,2025
ORD-202509-01950,2025-09-05,2025-09-11,CUST-01774,Nathan Johnson,Home Office,Phoenix,AZ,West,FUR-FU-1002,LED Task Lamp,Furniture,Furnishings,3,51.75,0.09,141.28,70.04,-68.96,Standard Class,Marketplace,PayPal,Yes,Dakota Rivera,Sep,Q3,2025
ORD-202509-01483,2025-09-15,2025-09-22,CUST-09726,Emily Gonzalez,Corporate,Tucson,AZ,West,OFF-PA-1003,Color Presentation Paper,Office Supplies,Paper,3,22.32,0.18,54.91,39.58,15.33,Standard Class,Wholesale,Bank Transfer,No,Quinn Foster,Sep,Q3,2025
ORD-202509-02247,2025-09-18,2025-09-18,CUST-10514,Daniel Jackson,Home Office,Grand Rapids,MI,Central,TEC-CP-1002,Desktop Color Copier,Technology,Copiers,2,901.81,0.04,1731.48,1228.15,503.33,Same Day,Store,Credit Card,No,Riley Chen,Sep,Q3,2025
ORD-202509-00587,2025-09-07,2025-09-09,CUST-10433,Noah Martinez,Consumer,Spokane,WA,West,OFF-BI-1003,Archival Storage Binder,Office Supplies,Binders,4,15.42,0.05,58.6,24.36,34.24,First Class,Online,PayPal,No,Quinn Foster,Sep,Q3,2025
ORD-202509-02230,2025-09-21,2025-09-26,CUST-07669,Ava Garcia,Consumer,Boulder,CO,West,FUR-CH-1003,Guest Reception Chair,Furniture,Chairs,1,129.35,0.11,115.12,73.08,-72.54,Second Class,Online,Debit Card,Yes,Skyler Adams,Sep,Q3,2025
ORD-202509-00497,2025-09-18,2025-09-22,CUST-08296,Leah Brown,Consumer,Denver,CO,West,TEC-MA-1001,Monochrome Laser Printer,Technology,Machines,1,280.1,0.1,252.09,192.85,59.24,Second Class,Marketplace,PayPal,No,Dakota Rivera,Sep,Q3,2025
ORD-202509-00773,2025-09-20,2025-09-27,CUST-03604,Samuel Garcia,Home Office,Charlotte,NC,South,FUR-ST-1003,Lateral Filing Cabinet,Furniture,Storage,2,264.02,0.18,432.99,373.52,59.47,Standard Class,Wholesale,Bank Transfer,No,Morgan Lee,Sep,Q3,2025
ORD-202509-00373,2025-09-10,2025-09-11,CUST-01360,Taylor Hill,Consumer,Seattle,WA,West,TEC-MA-1003,Document Scanner Pro,Technology,Machines,1,363.38,0.04,348.84,234.46,114.38,First Class,Store,PayPal,No,Skyler Adams,Sep,Q3,2025
ORD-202509-01317,2025-09-19,2025-09-25,CUST-10155,Hayden Johnson,Small Business,Sacramento,CA,West,TEC-PH-1003,5G Mobile Hotspot,Technology,Phones,2,143.01,0.07,266.0,180.67,85.33,Standard Class,Online,Debit Card,No,Skyler Adams,Sep,Q3,2025
ORD-202509-01617,2025-09-07,2025-09-12,CUST-04877,Jamie Williams,Consumer,Seattle,WA,West,TEC-AC-1001,Wireless Keyboard & Mouse Combo,Technology,Accessories,2,64.71,0.01,128.13,62.93,65.2,Standard Class,Store,Debit Card,No,Quinn Foster,Sep,Q3,2025
ORD-202509-00847,2025-09-17,2025-09-22,CUST-01815,Anna Anderson,Corporate,Cambridge,MA,East,FUR-FU-1002,LED Task Lamp,Furniture,Furnishings,4,45.08,0.13,156.88,93.38,63.5,Standard Class,Wholesale,Bank Transfer,No,Avery Brooks,Sep,Q3,2025
ORD-202509-00032,2025-09-17,2025-09-23,CUST-10138,Nora Walker,Consumer,Spokane,WA,West,TEC-PH-1002,VoIP Conference Phone,Technology,Phones,1,273.91,0.07,254.74,168.49,86.25,Standard Class,Online,Credit Card,No,Skyler Adams,Sep,Q3,2025
