order_id,order_date,ship_date,customer_id,customer_name,segment,city,state,region,product_id,product_name,category,subcategory,quantity,unit_price,discount,sales,cost,profit,shipping_mode,sales_channel,payment_type,returned_flag,account_manager,month,quarter,year
ORD-202411-00615,2024-11-19,2024-11-26,CUST-05714,Joseph Clark,Corporate,Phoenix,AZ,West,OFF-AP-1001,Office Microwave,Office Supplies,Appliances,2,124.74,0.12,219.54,154.0,65.54,Standard Class,Online,PayPal,No,Dakota Rivera,Nov,Q4,2024
ORD-202411-01213,2024-11-04,2024-11-12,CUST-04811,Skyler Nguyen,Corporate,Miami,FL,South,FUR-ST-1002,Mobile Pedestal Cabinet,Furniture,Storage,1,195.28,0.15,165.99,136.0,29.99,Standard Class,Wholesale,Credit Card,No,Quinn Foster,Nov,Q4,2024
ORD-202411-00330,2024-11-12,2024-11-18,CUST-09870,Zoe Walker,Consumer,Orlando,FL,South,TEC-CP-1001,High-Speed Office Copier,Technology,Copiers,2,1350.66,0.19,2188.07,2080.0,108.07,Standard Class,Wholesale,Bank Transfer,No,Morgan Lee,Nov,Q4,2024
ORD-202411-01715,2024-11-22,2024-11-24,CUST-10162,Emma Rivera,Consumer,Seattle,WA,West,TEC-PH-1002,VoIP Conference Phone,Technology,Phones,3,249.28,0.09,680.53,498.0,182.53,First Class,Store,Debit Card,No,Quinn Foster,Nov,Q4,2024
ORD-202411-02210,2024-11-19,2024-11-24,CUST-06320,Mia Martinez,Consumer,Buffalo,NY,East,OFF-AR-1001,Marker & Highlighter Set,Office Supplies,Art,2,14.14,0.08,26.02,12.0,14.02,Standard Class,Wholesale,Bank Transfer,No,Avery Brooks,Nov,Q4,2024
ORD-202411-01507,2024-11-26,2024-12-03,CUST-01601,Joseph Sanchez,Consumer,Orlando,FL,South,TEC-MA-1001,Monochrome Laser Printer,Technology,Machines,2,291.82,0.11,519.44,380.0,139.44,Standard Class,Online,PayPal,No,Morgan Lee,Nov,Q4,2024
ORD-202411-01278,2024-11-22,2024-11-30,CUST-10919,Skyler Lopez,Corporate,Seattle,WA,West,TEC-PH-1003,5G Mobile Hotspot,Technology,Phones,2,127.98,0.21,202.21,178.0,24.21,Standard Class,Wholesale,Bank Transfer,No,Dakota Rivera,Nov,Q4,2024
ORD-202411-02120,2024-11-20,2024-11-27,CUST-05572,Elliot Harris,Small Business,Boston,MA,East,OFF-PA-1001,Premium Copy Paper Pack,Office Supplies,Paper,10,14.92,0.12,131.3,80.0,51.3,Standard Class,Wholesale,Credit Card,No,Avery Brooks,Nov,Q4,2024
ORD-202411-01442,2024-11-21,2024-11-29,CUST-01000,Sage Scott,Consumer,Grand Rapids,MI,Central,TEC-AC-1001,Wireless Keyboard & Mouse Combo,Technology,Accessories,1,54.08,0.15,45.97,31.0,14.97,Standard Class,Online,Credit Card,No,Parker James,Nov,Q4,2024
ORD-202411-00067,2024-11-09,2024-11-17,CUST-01960,Benjamin Campbell,Consumer,Sacramento,CA,West,OFF-BI-1002,Label Divider Binder Kit,Office Supplies,Binders,6,17.35,0.11,92.65,48.0,44.65,Standard Class,Wholesale,Bank Transfer,No,Dakota Rivera,Nov,Q4,2024
ORD-202411-02027,2024-11-30,2024-12-01,CUST-09150,Elliot Hill,Consumer,Dallas,TX,Central,OFF-PA-1002,Recycled Legal Paper Pack,Office Supplies,Paper,4,16.74,0.03,64.95,36.0,28.95,Same Day,Store,Debit Card,No,Riley Chen,Nov,Q4,2024
ORD-202411-01814,2024-11-02,2024-11-03,CUST-00208,Riley Lopez,Corporate,Spokane,WA,West,FUR-TB-1002,Conference Table 8-Seater,Furniture,Tables,1,965.87,0.09,878.94,615.0,-608.91,First Class,Store,Debit Card,Yes,Skyler Adams,Nov,Q4,2024
ORD-202411-01015,2024-11-28,2024-12-03,CUST-00576,Quinn Moore,Consumer,Phoenix,AZ,West,FUR-CH-1002,Executive Leather Chair,Furniture,Chairs,3,324.86,0.07,906.36,615.0,291.36,Second Class,Marketplace,Credit Card,No,Skyler Adams,Nov,Q4,2024
ORD-202411-00732,2024-11-15,2024-11-16,CUST-10775,Nora Brown,Home Office,Atlanta,GA,South,OFF-AR-1001,Marker & Highlighter Set,Office Supplies,Art,3,14.91,0.04,42.94,18.0,24.94,Same Day,Store,Cash,No,Cameron Scott,Nov,Q4,2024
ORD-202411-02224,2024-11-02,2024-11-03,CUST-09961,Leah Ramirez,Consumer,Houston,TX,Central,OFF-PA-1003,Color Presentation Paper,Office Supplies,Paper,4,24.88,0.02,97.53,52.0,45.53,Same Day,Store,Credit Card,No,Riley Chen,Nov,Q4,2024
ORD-202411-01688,2024-11-23,2024-11-30,CUST-08436,Lucas Jones,Corporate,Savannah,GA,South,FUR-TB-1003,Training Room Folding Table,Furniture,Tables,3,255.08,0.07,711.67,462.0,249.67,Standard Class,Store,Debit Card,No,Cameron Scott,Nov,Q4,2024
ORD-202411-02132,2024-11-26,2024-11-28,CUST-10470,Jamie Wilson,Corporate,Dallas,TX,Central,FUR-FU-1001,Acoustic Desk Divider,Furniture,Furnishings,3,80.35,0.07,224.18,126.0,98.18,Second Class,Online,Credit Card,No,Parker James,Nov,Q4,2024
ORD-202411-01863,2024-11-13,2024-11-17,CUST-02407,Chloe Johnson,Consumer,Springfield,IL,Central,TEC-CP-1003,Compact Multifunction Copier,Technology,Copiers,1,649.77,0.11,578.3,432.0,146.3,Second Class,Online,PayPal,No,Parker James,Nov,Q4,2024
ORD-202411-02116,2024-11-22,2024-11-26,CUST-02439,Mason White,Corporate,Dallas,TX,Central,OFF-AP-1002,Compact Coffee Maker,Office Supplies,Appliances,4,86.6,0.04,332.54,216.0,116.54,Second Class,Online,Credit Card,No,Parker James,Nov,Q4,2024
ORD-202411-02148,2024-11-03,2024-11-10,CUST-05230,Henry Adams,Consumer,Seattle,WA,West,OFF-PA-1001,Premium Copy Paper Pack,Office Supplies,Paper,5,14.7,0.15,62.48,40.0,22.48,Standard Class,Wholesale,Debit Card,No,Dakota Rivera,Nov,Q4,2024
ORD-202411-01698,2024-11-23,2024-11-26,CUST-03986,Matthew Brown,Consumer,Phoenix,AZ,West,FUR-FU-1002,LED Task Lamp,Furniture,Furnishings,3,50.86,0.1,137.32,69.0,68.32,First Class,Marketplace,PayPal,No,Quinn Foster,Nov,Q4,2024
ORD-202411-01954,2024-11-04,2024-11-09,CUST-04304,Nathan Torres,Consumer,Houston,TX,Central,TEC-PH-1001,Business Smartphone X,Technology,Phones,1,732.92,0.11,652.3,482.0,170.3,Standard Class,Online,Debit Card,No,Parker James,Nov,Q4,2024
