order_id,order_date,ship_date,customer_id,customer_name,segment,city,state,region,product_id,product_name,category,subcategory,quantity,unit_price,discount,sales,cost,profit,shipping_mode,sales_channel,payment_type,returned_flag,account_manager,month,quarter,year
ORD-202407-00302,2024-07-20,2024-07-26,CUST-11172,Reese Martinez,Consumer,San Diego,CA,West,FUR-TB-1001,Adjustable Standing Desk,Furniture,Tables,2,499.03,0.12,878.29,660.0,218.29,Standard Class,Wholesale,Credit Card,No,Skyler Adams,Jul,Q3,2024
ORD-202407-01226,2024-07-20,2024-07-21,CUST-01462,Casey Hall,Consumer,Spokane,WA,West,FUR-ST-1003,Lateral Filing Cabinet,Furniture,Storage,1,295.92,0.03,287.04,184.0,103.04,Same Day,Store,Credit Card,No,Skyler Adams,Jul,Q3,2024
ORD-202407-00972,2024-07-19,2024-07-21,CUST-00066,Samuel Torres,Corporate,Dallas,TX,Central,TEC-AC-1002,USB-C Docking Station,Technology,Accessories,3,130.79,0.06,368.83,243.0,125.83,First Class,Wholesale,Bank Transfer,No,Parker James,Jul,Q3,2024
ORD-202407-00459,2024-07-12,2024-07-15,CUST-04304,Nathan Torres,Consumer,Houston,TX,Central,OFF-PA-1001,Premium Copy Paper Pack,Office Supplies,Paper,4,16.72,0.0,66.88,32.0,34.88,First Class,Store,Credit Card,No,Riley Chen,Jul,Q3,2024
ORD-202407-01180,2024-07-08,2024-07-11,CUST-07815,Zoe Smith,Corporate,Savannah,GA,South,TEC-CP-1003,Compact Multifunction Copier,Technology,Copiers,1,693.24,0.07,644.71,432.0,212.71,First Class,Online,PayPal,No,Morgan Lee,Jul,Q3,2024
ORD-202407-00115,2024-07-16,2024-07-17,CUST-08609,Skyler Perez,Home Office,Spokane,WA,West,FUR-ST-1003,Lateral Filing Cabinet,Furniture,Storage,2,286.39,0.05,544.14,368.0,176.14,Same Day,Store,Credit Card,No,Dakota Rivera,Jul,Q3,2024
ORD-202407-00787,2024-07-26,2024-07-26,CUST-05831,Aiden Robinson,Consumer,Tucson,AZ,West,FUR-FU-1003,Anti-Fatigue Floor Mat,Furniture,Furnishings,3,65.42,0.08,180.56,93.0,-77.74,Same Day,Online,Credit Card,Yes,Dakota Rivera,Jul,Q3,2024
ORD-202407-00691,2024-07-11,2024-07-13,CUST-01579,Olivia Wright,Small Business,Seattle,WA,West,OFF-AP-1003,Water Dispenser Countertop,Office Supplies,Appliances,3,150.76,0.1,407.05,303.0,104.05,Second Class,Marketplace,Credit Card,No,Quinn Foster,Jul,Q3,2024
ORD-202407-01448,2024-07-26,2024-08-03,CUST-03567,Amelia Nguyen,Corporate,Houston,TX,Central,OFF-BI-1001,3-Ring Binder Set,Office Supplies,Binders,3,12.07,0.04,34.76,15.0,19.76,Standard Class,Store,PayPal,No,Riley Chen,Jul,Q3,2024
ORD-202407-00581,2024-07-08,2024-07-10,CUST-03070,Matthew Williams,Small Business,San Francisco,CA,West,OFF-AR-1001,Marker & Highlighter Set,Office Supplies,Art,2,12.68,0.1,22.82,12.0,10.82,Second Class,Marketplace,Credit Card,No,Skyler Adams,Jul,Q3,2024
