order_id,order_date,ship_date,customer_id,customer_name,segment,city,state,region,product_id,product_name,category,subcategory,quantity,unit_price,discount,sales,cost,profit,shipping_mode,sales_channel,payment_type,returned_flag,account_manager,month,quarter,year
ORD-202410-02240,2024-10-18,2024-10-25,CUST-05733,Henry Harris,Consumer,Spokane,WA,West,OFF-PA-1001,Premium Copy Paper Pack,Office Supplies,Paper,4,14.57,0.1,52.45,32.0,20.45,Standard Class,Wholesale,Bank Transfer,No,Quinn Foster,Oct,Q4,2024
ORD-202410-02196,2024-10-30,2024-11-04,CUST-11423,Sebastian Lee,Corporate,Phoenix,AZ,West,OFF-BI-1002,Label Divider Binder Kit,Office Supplies,Binders,4,18.34,0.11,65.29,32.0,33.29,Standard Class,Wholesale,Bank Transfer,No,Skyler Adams,Oct,Q4,2024
ORD-202410-02019,2024-10-03,2024-10-06,CUST-11022,James Hall,Consumer,Buffalo,NY,East,OFF-PA-1003,Color Presentation Paper,Office Supplies,Paper,3,24.46,0.05,69.71,39.0,30.71,Second Class ,Online,Debit Card,No,Parker James,Oct,Q4,2024
ORD-202410-01712,2024-10-24,2024-10-25,CUST-07862,Emerson Harris,Small Business,Orlando,FL,South,FUR-FU-1003,Anti-Fatigue Floor Mat,Furniture,Furnishings,3,70.36,0.11,187.86,93.0,-83.41,Same Day,Online,Bank Transfer,Yes,Quinn Foster,Oct,Q4,2024
ORD-202410-01202,2024-10-17,2024-10-22,CUST-01336,Amelia Rivera,Home Office,Spokane,WA,West,FUR-FU-1001,Acoustic Desk Divider,Furniture,Furnishings,1,82.61,0.1,74.35,42.0,32.35,Standard Class,Online,Credit Card,No,Dakota Rivera,Oct,Q4,2024
ORD-202410-01546,2024-10-11,2024-10-13,CUST-10876,Olivia Moore,Corporate,Raleigh,NC,South,OFF-AP-1003,Water Dispenser Countertop,Office Supplies,Appliances,3,148.2,0.1,400.14,303.0,97.14,Second Class,Online,Credit Card,No,Morgan Lee,Oct,Q4,2024
ORD-202410-02166,2024-10-16,2024-10-23,CUST-08189,Isabella Hall,Home Office,Dallas,TX,Central,TEC-AC-1001,Wireless Keyboard & Mouse Combo,Technology,Accessories,4,54.3,0.14,186.79,124.0,62.79,Standard Class,Wholesale,Bank Transfer,No,Parker James,Oct,Q4,2024
ORD-202410-00581,2024-10-05,2024-10-08,CUST-07742,Casey Wright,Consumer,Miami,FL,South,OFF-PA-1002,Recycled Legal Paper Pack,Office Supplies,Paper,8,18.22,0.03,141.39,72.0,69.39,First Class,Store,PayPal,No,Morgan Lee,Oct,Q4,2024
ORD-202410-00420,2024-10-06,2024-10-13,CUST-11328,Peyton White,Corporate,Philadelphia,PA,East,FUR-TB-1001,Adjustable Standing Desk,Furniture,Tables,1,490.95,0.12,432.04,330.0,102.04,Standard Class,Marketplace,Credit Card,No,Parker James,Oct,Q4,2024
ORD-202410-01576,2024-10-09,2024-10-11,CUST-04127,Alex Martin,Small Business,San Francisco,CA,West,OFF-AR-1002,Presentation Flip Chart Pad,Office Supplies,Art,3,19.57,0.03,56.95,30.0,26.95,First Class,Online,Debit Card,No,Quinn Foster,Oct,Q4,2024
ORD-202410-00221,2024-10-29,2024-10-31,CUST-04801,Jordan Jackson,Corporate,Pittsburgh,PA,East,OFF-BI-1002,Label Divider Binder Kit,Office Supplies,Binders,6,18.08,0.17,90.04,48.0,42.04,Second Class,Wholesale,Credit Card,No,Parker James,Oct,Q4,2024
ORD-202410-00319,2024-10-23,2024-10-30,CUST-08798,James Lewis,Consumer,St. Paul,MN,Central,OFF-PA-1002,Recycled Legal Paper Pack,Office Supplies,Paper,3,18.06,0.08,49.85,27.0,22.85,Standard Class,Wholesale,Bank Transfer,No,Riley Chen,Oct,Q4,2024
ORD-202410-01010,2024-10-29,2024-11-01,CUST-03959,Morgan Moore,Corporate,Boston,MA,East,OFF-AR-1003,Creative Desk Organizer Tray,Office Supplies,Art,2,11.39,0.1,20.5,10.0,-9.99,First Class,Marketplace,Credit Card,Yes,Avery Brooks,Oct,Q4,2024
ORD-202410-01597,2024-10-28,2024-10-30,CUST-08309,Nora Sanchez,Corporate,Grand Rapids,MI,Central,FUR-TB-1003,Training Room Folding Table,Furniture,Tables,2,227.52,0.05,432.29,308.0,124.29,First Class,Online,Debit Card,No,Parker James,Oct,Q4,2024
ORD-202410-01291,2024-10-09,2024-10-16,CUST-11594,Grace Jones,Consumer,Raleigh,NC,South,FUR-FU-1001,Acoustic Desk Divider,Furniture,Furnishings,2,81.19,0.0,162.38,84.0,78.38,Standard Class,Store,Debit Card,No,Cameron Scott,Oct,Q4,2024
ORD-202410-01172,2024-10-25,2024-10-26,CUST-05462,Sage Johnson,Consumer,Savannah,GA,South,OFF-PA-1003,Color Presentation Paper,Office Supplies,Paper,5,24.24,0.05,115.14,65.0,50.14,First Class,Store,Debit Card,No,Quinn Foster,Oct,Q4,2024
ORD-202410-00269,2024-10-30,2024-11-01,CUST-06415,Sophia Harris,Home Office,Orlando,FL,South,TEC-CP-1002,Desktop Color Copier,Technology,Copiers,3,798.97,0.09,2181.19,1815.0,366.19,First Class,Wholesale,Bank Transfer,No,Morgan Lee,Oct,Q4,2024
ORD-202410-00887,2024-10-05,2024-10-07,CUST-11941,Aiden Gomez,Home Office,Cambridge,MA,East,OFF-BI-1001,3-Ring Binder Set,Office Supplies,Binders,4,11.61,0.02,45.51,20.0,25.51,First Class,Online,Credit Card,No,Jordan Patel,Oct,Q4,2024
ORD-202410-02233,2024-10-22,2024-10-24,CUST-02307,Emma Jones,Consumer,Cambridge,MA,East,FUR-FU-1002,LED Task Lamp,Furniture,Furnishings,4,47.75,0.05,181.45,92.0,89.45,Second Class,Online,Credit Card,No,Parker James,Oct,Q4,2024
ORD-202410-00077,2024-10-24,2024-10-24,CUST-06254,Drew Thomas,Corporate,New York,NY,East,TEC-AC-1002,USB-C Docking Station,Technology,Accessories,3,132.86,0.11,354.74,243.0,111.74,Same Day,Online,Credit Card,No,Avery Brooks,Oct,Q4,2024
ORD-202410-01946,2024-10-15,2024-10-20,CUST-02011,Emerson Hernandez,Home Office,Buffalo,NY,East,TEC-AC-1002,USB-C Docking Station,Technology,Accessories,4,119.35,0.08,439.21,324.0,115.21,Standard Class,Marketplace,Debit Card,No,Quinn Foster,Oct,Q4,2024
ORD-202410-02098,2024-10-13,2024-10-17,CUST-02042,Ava Torres,Consumer,Houston,TX,Central,FUR-TB-1003,Training Room Folding Table,Furniture,Tables,1,254.33,0.06,239.07,154.0,85.07,Standard Class,Online,Credit Card,No,Parker James,Oct,Q4,2024
ORD-202410-00169,2024-10-18,2024-10-21,CUST-08627,Mia Allen,Small Business,Charlotte,NC,South,OFF-PA-1003,Color Presentation Paper,Office Supplies,Paper,5,22.3,0.09,101.47,65.0,36.47,First Class,Wholesale,Credit Card,No,Quinn Foster,Oct,Q4,2024
ORD-202410-00325,2024-10-25,2024-11-01,CUST-04331,Quinn Allen,Consumer,Charlotte,NC,South,FUR-ST-1003,Lateral Filing Cabinet,Furniture,Storage,1,282.85,0.04,271.54,184.0,87.54,Standard Class,Online,Credit Card,No,Cameron Scott,Oct,Q4,2024
ORD-202410-00558,2024-10-17,2024-10-19,CUST-06184,Alex Thomas,Consumer,Tucson,AZ,West,OFF-PA-1003,Color Presentation Paper,Office Supplies,Paper,2,25.75,0.07,47.89,26.0,21.89,Second Class,Online,PayPal,No,Quinn Foster,Oct,Q4,2024
ORD-202410-00478,2024-10-29,2024-10-30,CUST-11534,Jamie Phillips,Small Business,Pittsburgh,PA,East,FUR-ST-1001,5-Shelf Steel Storage Rack,Furniture,Storage,1,151.16,0.09,137.56,102.0,35.56,First Class,Online,Debit Card,No,Jordan Patel,Oct,Q4,2024
ORD-202410-01896,2024-10-23,2024-10-29,CUST-04801,Jordan Jackson,Corporate,Pittsburgh,PA,East,OFF-AP-1003,Water Dispenser Countertop,Office Supplies,Appliances,2,150.84,0.14,259.44,202.0,57.44,Standard Class,Wholesale,Credit Card,No,Avery Brooks,Oct,Q4,2024
ORD-202410-01810,2024-10-11,2024-10-16,CUST-07300,Quinn Lee,Home Office,Spokane,WA,West,TEC-PH-1003,5G Mobile Hotspot,Technology,Phones,1,139.63,0.07,129.86,89.0,40.86,Second Class,Marketplace,Credit Card,No,Quinn Foster,Oct,Q4,2024
ORD-202410-00071,2024-10-17,2024-10-19,CUST-04899,Benjamin Nelson,Small Business,Cambridge,MA,East,OFF-PA-1001,Premium Copy Paper Pack,Office Supplies,Paper,8,14.79,0.09,107.67,64.0,43.67,Second Class,Wholesale,Credit Card,No,Jordan Patel,Oct,Q4,2024
ORD-202410-01446,2024-10-20,2024-10-25,CUST-05308,James Nelson,Home Office,Detroit,MI,Central,OFF-BI-1001,3-Ring Binder Set,Office Supplies,Binders,5,12.31,0.04,59.09,25.0,34.09,Second Class,Store,Debit Card,No,Riley Chen,Oct,Q4,2024
ORD-202410-01801,2024-10-20,2024-10-25,CUST-06343,Quinn Carter,Home Office,Spokane,WA,West,OFF-PA-1002,Recycled Legal Paper Pack,Office Supplies,Paper,8,17.95,0.09,130.68,72.0,58.68,Standard Class,Marketplace,Credit Card,No,Skyler Adams,Oct,Q4,2024
ORD-202410-02197,2024-10-25,2024-10-30,CUST-00274,Cameron Ramirez,Home Office,Phoenix,AZ,West,TEC-MA-1003,Document Scanner Pro,Technology,Machines,1,374.88,0.06,352.39,231.0,121.39,Standard Class,Online,Credit Card,No,Skyler Adams,Oct,Q4,2024
