order_id,order_date,ship_date,customer_id,customer_name,segment,city,state,region,product_id,product_name,category,subcategory,quantity,unit_price,discount,sales,cost,profit,shipping_mode,sales_channel,payment_type,returned_flag,account_manager,month,quarter,year
ORD-202401-01239,2024-01-15,2024-01-16,CUST-09541,Hayden Campbell,Home Office,Orlando,FL,South,TEC-AC-1002,USB-C Docking Station,Technology,Accessories,5,129.47,0.03,627.93,405.0,222.93,Same Day,Online,Credit Card,No,Cameron Scott,Jan,Q1,2024
ORD-202401-00129,2024-01-11,2024-01-16,CUST-06076,Noah Johnson,Home Office,Buffalo,NY,East,OFF-PA-1003,Color Presentation Paper,Office Supplies,Paper,2,24.3,0.07,45.2,26.0,19.2,Standard Class,Online,Credit Card,No,Parker James,Jan,Q1,2024
ORD-202401-00384,2024-01-30,2024-01-30,CUST-11857,Gabriel Young,Home Office,Dallas,TX,Central,OFF-AP-1002,Compact Coffee Maker,Office Supplies,Appliances,3,85.87,0.07,239.58,162.0,77.58,Same Day,Store,Credit Card,No,Taylor Nguyen,Jan,Q1,2024
ORD-202401-00299,2024-01-13,2024-01-15,CUST-09728,Henry Rodriguez,Small Business,Atlanta,GA,South,OFF-AR-1003,Creative Desk Organizer Tray,Office Supplies,Art,6,11.42,0.02,67.15,30.0,37.15,Second Class,Store,Cash,No,Quinn Foster,Jan,Q1,2024
ORD-202401-00630,2024-01-16,2024-01-24,CUST-09244,Sebastian Williams,Consumer,San Francisco,CA,West,OFF-BI-1003,Archival Storage Binder,Office Supplies,Binders,2,14.25,0.04,27.36,12.0,15.36,Standard Class,Store,Cash,No,Dakota Rivera,Jan,Q1,2024
ORD-202401-02316,2024-01-06,2024-01-13,CUST-02700,Casey Scott,Corporate,Los Angeles,CA,West,OFF-AP-1003,Water Dispenser Countertop,Office Supplies,Appliances,4,166.17,0.12,584.92,404.0,180.92,Standard Class,Online,PayPal,No,Skyler Adams,Jan,Q1,2024
ORD-202401-01488,2024-01-28,2024-02-03,CUST-08694,Sage Nelson,Small Business,New York,NY,East,OFF-AP-1001,Office Microwave,Office Supplies,Appliances,4,109.88,0.13,382.38,308.0,74.38,Standard Class,Wholesale,Debit Card,No,Avery Brooks,Jan,Q1,2024
ORD-202401-00349,2024-01-20,2024-01-24,CUST-01026,Olivia Perez,Consumer,Minneapolis,MN,Central,FUR-CH-1001,Ergo Mesh Office Chair,Furniture,Chairs,1,190.16,0.14,163.54,118.0,45.54,Standard Class,Online,Credit Card,No,Taylor Nguyen,Jan,Q1,2024
ORD-202401-00520,2024-01-27,2024-02-01,CUST-09699,Riley Lopez,Consumer,Dallas,TX,Central,FUR-FU-1002,LED Task Lamp,Furniture,Furnishings,2,48.71,0.07,90.6,46.0,-38.55,Standard Class,Online,Credit Card,Yes,Parker James,Jan,Q1,2024
ORD-202401-02292,2024-01-11,2024-01-12,CUST-03313,Finley Garcia,Consumer,San Diego,CA,West,FUR-FU-1003,Anti-Fatigue Floor Mat,Furniture,Furnishings,4,74.23,0.03,288.01,124.0,164.01,First Class,Store,Debit Card,No,Skyler Adams,Jan,Q1,2024
ORD-202401-01501,2024-01-18,2024-01-25,CUST-01574,Mia Wilson,Corporate,Denver,CO,West,OFF-PA-1002,Recycled Legal Paper Pack,Office Supplies,Paper,2,16.07,0.13,27.96,18.0,9.96,Standard Class,Wholesale,Credit Card,No,Skyler Adams,Jan,Q1,2024
ORD-202401-00888,2024-01-05,2024-01-09,CUST-04560,Harper King,Corporate,Tucson,AZ,West,OFF-BI-1001,3-Ring Binder Set,Office Supplies,Binders,6,11.33,0.15,57.78,30.0,27.78,Standard Class,Wholesale,Bank Transfer,No,Skyler Adams,Jan,Q1,2024
ORD-202401-01152,2024-01-08,2024-01-10,CUST-01549,Abigail Johnson,Home Office,Buffalo,NY,East,TEC-MA-1003,Document Scanner Pro,Technology,Machines,1,360.49,0.07,335.26,231.0,104.26,First Class,Online,Debit Card,No,Avery Brooks,Jan,Q1,2024
ORD-202401-00994,2024-01-03,2024-01-05,CUST-11400,Harper Ramirez,Consumer,Dallas,TX,Central,TEC-CP-1003,Compact Multifunction Copier,Technology,Copiers,3,599.27,0.11,1600.05,1296.0,304.05,Second Class,Wholesale,Bank Transfer,No,Riley Chen,Jan,Q1,2024
ORD-202401-02004,2024-01-01,2024-01-05,CUST-07542,Skyler Lewis,Corporate,Boston,MA,East,TEC-PH-1003,5G Mobile Hotspot,Technology,Phones,2,144.07,0.13,250.68,178.0,72.68,Standard Class,Wholesale,Bank Transfer,No,Avery Brooks,Jan,Q1,2024
ORD-202401-01571,2024-01-19,2024-01-24,CUST-05640,Harper Jackson,Home Office,Boston,MA,East,TEC-CP-1001,High-Speed Office Copier,Technology,Copiers,2,1534.49,0.11,2731.39,2080.0,651.39,Second Class,Marketplace,Debit Card,No,Avery Brooks,Jan,Q1,2024
ORD-202401-01000,2024-01-08,2024-01-11,CUST-09359,Charlotte Thomas,Consumer,Denver,CO,West,OFF-BI-1002,Label Divider Binder Kit,Office Supplies,Binders,2,18.04,0.11,32.11,16.0,16.11,Second Class,Wholesale,Bank Transfer,No,Dakota Rivera,Jan,Q1,2024
ORD-202401-00142,2024-01-17,2024-01-18,CUST-07238,Henry Lee,Consumer,Denver,CO,West,TEC-PH-1003,5G Mobile Hotspot,Technology,Phones,1,160.82,0.03,156.0,89.0,67.0,First Class,Online,Credit Card,No,Skyler Adams,Jan,Q1,2024
