order_id,order_date,ship_date,customer_id,customer_name,segment,city,state,region,product_id,product_name,category,subcategory,quantity,unit_price,discount,sales,cost,profit,shipping_mode,sales_channel,payment_type,returned_flag,account_manager,month,quarter,year
ORD-202508-02266,2025-08-05,2025-08-11,CUST-11589,Logan Garcia,Small Business,Los Angeles,CA,West,FUR-ST-1002,Mobile Pedestal Cabinet,Furniture,Storage,1,210.82,0.11,187.63,138.04,49.59,Standard Class,Marketplace,PayPal,No,Quinn Foster,Aug,Q3,2025
ORD-202508-00164,2025-08-24,2025-08-29,CUST-08512,Daniel Davis,Corporate,Spokane,WA,West,OFF-PA-1003,Color Presentation Paper,Office Supplies,Paper,4,27.34,0.15,92.96,52.78,40.18,Second Class,Online,Credit Card,No,Skyler Adams,Aug,Q3,2025
ORD-202508-02243,2025-08-02,2025-08-07,CUST-03263,Daniel Brown,Corporate,Grand Rapids,MI,Central,TEC-MA-1002,All-in-One Inkjet Printer,Technology,Machines,1,193.8,0.08,178.3,123.83,54.47,Standard Class,Online,Credit Card,No,Riley Chen,Aug,Q3,2025
ORD-202508-00271,2025-08-29,2025-08-29,CUST-06287,Elijah Ramirez,Consumer,Denver,CO,West,OFF-PA-1003,Color Presentation Paper,Office Supplies,Paper,3,27.22,0.08,75.13,39.58,35.55,Same Day,Store,PayPal,No,Dakota Rivera,Aug,Q3,2025
ORD-202508-00609,2025-08-09,2025-08-15,CUST-04040,Sebastian Lopez,Consumer,Houston,TX,Central,OFF-AR-1003,Creative Desk Organizer Tray,Office Supplies,Art,2,11.44,0.16,19.22,10.15,9.07,Standard Class,Marketplace,Debit Card,No,Riley Chen,Aug,Q3,2025
ORD-202508-00848,2025-08-12,2025-08-14,CUST-04288,Micah Thomas,Corporate,Houston,TX,Central,TEC-AC-1002,USB-C Docking Station,Technology,Accessories,3,131.63,0.06,371.2,246.64,124.56,Second Class,Online,PayPal,No,Riley Chen,Aug,Q3,2025
ORD-202508-01070,2025-08-14,2025-08-18,CUST-07010,Benjamin Rodriguez,Consumer,Atlanta,GA,South,TEC-PH-1001,Business Smartphone X,Technology,Phones,1,738.05,0.09,671.63,489.23,182.4,Standard Class,Marketplace,PayPal,No,Cameron Scott,Aug,Q3,2025
ORD-202508-02135,2025-08-31,2025-09-01,CUST-10451,Isabella Thompson,Consumer,San Diego,CA,West,OFF-AP-1001,Office Microwave,Office Supplies,Appliances,4,121.17,0.11,431.37,312.62,118.75,Same Day,Online,Credit Card,No,Skyler Adams,Aug,Q3,2025
ORD-202508-00131,2025-08-31,2025-09-02,CUST-05447,Noah Williams,Consumer,Chicago,IL,Central,TEC-PH-1002,VoIP Conference Phone,Technology,Phones,2,249.8,0.05,474.62,336.98,137.64,First Class,Store,Debit Card,No,Parker James,Aug,Q3,2025
ORD-202508-01099,2025-08-29,2025-09-05,CUST-10255,Jamie Nguyen,Consumer,Phoenix,AZ,West,TEC-MA-1003,Document Scanner Pro,Technology,Machines,3,385.63,0.0,1156.89,703.4,453.49,Standard Class,Store,Credit Card,No,Quinn Foster,Aug,Q3,2025
ORD-202508-00329,2025-08-18,2025-08-23,CUST-07317,Elliot Martinez,Consumer,Buffalo,NY,East,OFF-AR-1001,Marker & Highlighter Set,Office Supplies,Art,2,14.02,0.08,25.8,12.18,13.62,Second Class,Online,PayPal,No,Avery Brooks,Aug,Q3,2025
ORD-202508-00506,2025-08-31,2025-09-04,CUST-01472,Quinn Carter,Corporate,San Diego,CA,West,FUR-ST-1002,Mobile Pedestal Cabinet,Furniture,Storage,2,230.97,0.05,438.84,276.08,162.76,Second Class,Online,Credit Card,No,Skyler Adams,Aug,Q3,2025
ORD-202508-01341,2025-08-23,2025-08-29,CUST-11532,Ava Lee,Small Business,Cambridge,MA,East,FUR-TB-1002,Conference Table 8-Seater,Furniture,Tables,1,892.53,0.06,838.98,624.22,214.76,Standard Class,Store,Cash,No,Parker James,Aug,Q3,2025
ORD-202508-01901,2025-08-01,2025-08-04,CUST-09026,Elliot Hall,Home Office,Detroit,MI,Central,TEC-CP-1001,High-Speed Office Copier,Technology,Copiers,3,1529.1,0.06,4312.06,3166.8,1145.26,Second Class,Marketplace,Credit Card,No,Parker James,Aug,Q3,2025
ORD-202508-00791,2025-08-23,2025-08-24,CUST-01629,Micah Adams,Small Business,Philadelphia,PA,East,FUR-ST-1003,Lateral Filing Cabinet,Furniture,Storage,1,299.9,0.07,278.91,186.76,92.15,Same Day,Online,PayPal,No,Avery Brooks,Aug,Q3,2025
ORD-202508-01281,2025-08-17,2025-08-20,CUST-03943,Aiden Miller,Corporate,Cambridge,MA,East,OFF-PA-1002,Recycled Legal Paper Pack,Office Supplies,Paper,3,18.34,0.06,51.72,27.4,24.32,First Class,Store,Debit Card,No,Jordan Patel,Aug,Q3,2025
ORD-202508-00480,2025-08-02,2025-08-06,CUST-02388,Morgan Thomas,Corporate,Seattle,WA,West,TEC-AC-1003,Noise-Canceling Headset,Technology,Accessories,5,97.78,0.04,469.34,304.5,164.84,Standard Class,Store,Credit Card,No,Quinn Foster,Aug,Q3,2025
ORD-202508-00688,2025-08-27,2025-08-29,CUST-04720,David Johnson,Corporate,Phoenix,AZ,West,OFF-PA-1003,Color Presentation Paper,Office Supplies,Paper,4,22.98,0.13,79.97,52.78,27.19,First Class,Marketplace,Credit Card,No,Skyler Adams,Aug,Q3,2025
ORD-202508-00833,2025-08-12,2025-08-14,CUST-08488,Quinn Miller,Home Office,St. Paul,MN,Central,FUR-CH-1001,Ergo Mesh Office Chair,Furniture,Chairs,1,184.61,0.12,162.46,119.77,42.69,Second Class,Wholesale,Bank Transfer,No,Riley Chen,Aug,Q3,2025
ORD-202508-00039,2025-08-04,2025-08-06,CUST-10570,Avery Thomas,Corporate,Seattle,WA,West,TEC-CP-1003,Compact Multifunction Copier,Technology,Copiers,1,686.55,0.07,638.49,438.48,200.01,Second Class,Online,Credit Card,No,Dakota Rivera,Aug,Q3,2025
ORD-202508-00019,2025-08-17,2025-08-24,CUST-04643,Drew White,Home Office,Denver,CO,West,TEC-CP-1001,High-Speed Office Copier,Technology,Copiers,2,1491.8,0.11,2655.4,2111.2,544.2,Standard Class,Marketplace,PayPal,No,Quinn Foster,Aug,Q3,2025
ORD-202508-02285,2025-08-14,2025-08-20,CUST-05418,Anna Wright,Consumer,Raleigh,NC,South,FUR-TB-1003,Training Room Folding Table,Furniture,Tables,1,217.19,0.15,184.61,156.31,28.3,Standard Class,Wholesale,Bank Transfer,No,Morgan Lee,Aug,Q3,2025
ORD-202508-00030,2025-08-03,2025-08-05,CUST-09305,Noah Campbell,Consumer,Los Angeles,CA,West,OFF-AP-1003,Water Dispenser Countertop,Office Supplies,Appliances,4,176.7,0.11,629.05,410.06,218.99,Second Class,Online,Credit Card,No,Dakota Rivera,Aug,Q3,2025
ORD-202508-02178,2025-08-14,2025-08-19,CUST-10629,Zoe Allen,Corporate,Atlanta,GA,South,OFF-BI-1001,3-Ring Binder Set,Office Supplies,Binders,3,11.73,0.19,28.5,15.22,13.28,Second Class,Wholesale,Bank Transfer,No,Morgan Lee,Aug,Q3,2025
ORD-202508-00179,2025-08-20,2025-08-28,CUST-05786,Elijah Ramirez,Consumer,Boulder,CO,West,TEC-MA-1003,Document Scanner Pro,Technology,Machines,1,326.69,0.1,294.02,234.46,59.56,Standard Class,Wholesale,Bank Transfer,No,Dakota Rivera,Aug,Q3,2025
ORD-202508-01777,2025-08-07,2025-08-10,CUST-07657,Gabriel Miller,Corporate,San Diego,CA,West,OFF-AP-1003,Water Dispenser Countertop,Office Supplies,Appliances,2,160.1,0.15,272.17,205.03,67.14,First Class,Wholesale,Credit Card,No,Dakota Rivera,Aug,Q3,2025
ORD-202508-00611,2025-08-10,2025-08-13,CUST-00729,Aiden Hall,Corporate,Atlanta,GA,South,FUR-TB-1001,Adjustable Standing Desk,Furniture,Tables,2,483.44,0.09,879.86,669.9,209.96,First Class,Online,Credit Card,No,Quinn Foster,Aug,Q3,2025
ORD-202508-01061,2025-08-01,2025-08-04,CUST-04541,Aria Gomez,Consumer,Orlando,FL,South,TEC-AC-1003,Noise-Canceling Headset,Technology,Accessories,4,102.4,0.09,372.74,243.6,129.14,First Class,Marketplace,PayPal,No,Morgan Lee,Aug,Q3,2025
ORD-202508-01647,2025-08-17,2025-08-17,CUST-05050,Isaac Garcia,Consumer,Dallas,TX,Central,TEC-AC-1001,Wireless Keyboard & Mouse Combo,Technology,Accessories,3,64.21,0.04,184.92,94.4,90.52,Same Day,Store,Cash,No,Riley Chen,Aug,Q3,2025
ORD-202508-00733,2025-08-01,2025-08-02,CUST-05198,Reese Lee,Corporate,Boston,MA,East,OFF-AP-1003,Water Dispenser Countertop,Office Supplies,Appliances,2,166.68,0.12,293.36,205.03,88.33,First Class,Online,Debit Card,No,Avery Brooks,Aug,Q3,2025
ORD-202508-01850,2025-08-07,2025-08-15,CUST-08158,Olivia Williams,Corporate,Detroit,MI,Central,TEC-MA-1002,All-in-One Inkjet Printer,Technology,Machines,3,197.22,0.1,532.49,371.49,161.0,Standard Class,Marketplace,PayPal,No,Taylor Nguyen,Aug,Q3,2025
ORD-202508-00532,2025-08-05,2025-08-09,CUST-10644,Dakota White,Consumer,Phoenix,AZ,West,OFF-PA-1001,Premium Copy Paper Pack,Office Supplies,Paper,2,15.91,0.09,28.96,16.24,12.72,Second Class,Online,Credit Card,No,Skyler Adams,Aug,Q3,2025
ORD-202508-00653,2025-08-19,2025-08-22,CUST-02997,Joseph Young,Consumer,Miami,FL,South,TEC-AC-1002,USB-C Docking Station,Technology,Accessories,2,127.18,0.07,236.55,164.43,72.12,First Class,Online,Debit Card,No,Morgan Lee,Aug,Q3,2025
