order_id,order_date,ship_date,customer_id,customer_name,segment,city,state,region,product_id,product_name,category,subcategory,quantity,unit_price,discount,sales,cost,profit,shipping_mode,sales_channel,payment_type,returned_flag,account_manager,month,quarter,year
ORD-202512-01452,2025-12-03,2025-12-07,CUST-00356,Harper Ramirez,Consumer,Spokane,WA,West,TEC-PH-1003,5G Mobile Hotspot,Technology,Phones,1,141.83,0.19,114.88,90.34,24.54,Standard Class,Wholesale,Debit Card,No,Dakota Rivera,Dec,Q4,2025
ORD-202512-01931,2025-12-10,2025-12-14,CUST-08879,Casey Lewis,Small Business,Springfield,IL,Central,FUR-TB-1001,Adjustable Standing Desk,Furniture,Tables,2,491.28,0.09,894.13,669.9,224.23,Standard Class,Marketplace,Credit Card,No,Taylor Nguyen,Dec,Q4,2025
ORD-202512-01971,2025-12-30,2026-01-03,CUST-09233,David King,Home Office,Phoenix,AZ,West,FUR-CH-1002,Executive Leather Chair,Furniture,Chairs,2,353.05,0.08,649.61,416.15,233.46,Second Class,Store,Credit Card,No,Quinn Foster,Dec,Q4,2025
ORD-202512-01019,2025-12-01,2025-12-04,CUST-10569,Matthew Flores,Consumer,Phoenix,AZ,West,FUR-TB-1001,Adjustable Standing Desk,Furniture,Tables,2,514.56,0.11,915.92,669.9,246.02,First Class,Online,Bank Transfer,No,Skyler Adams,Dec,Q4,2025
ORD-202512-02156,2025-12-27,2025-12-28,CUST-03976,Emma Harris,Home Office,Boulder,CO,West,FUR-FU-1001,Acoustic Desk Divider,Furniture,Furnishings,4,79.56,0.03,308.69,170.52,138.17,Same Day,Store,Credit Card,No,Quinn Foster,Dec,Q4,2025
ORD-202512-01259,2025-12-02,2025-12-10,CUST-10188,Emma Lopez,Corporate,Boulder,CO,West,FUR-ST-1003,Lateral Filing Cabinet,Furniture,Storage,1,302.36,0.1,272.12,186.76,-166.82,Standard Class,Store,Cash,Yes,Quinn Foster,Dec,Q4,2025
ORD-202512-01231,2025-12-29,2025-12-31,CUST-05857,Skyler Clark,Corporate,Pittsburgh,PA,East,TEC-PH-1003,5G Mobile Hotspot,Technology,Phones,2,147.04,0.15,249.97,180.67,69.3,First Class,Online,PayPal,No,Parker James,Dec,Q4,2025
ORD-202512-00136,2025-12-09,2025-12-10,CUST-07844,Jamie Torres,Home Office,Minneapolis,MN,Central,OFF-AP-1002,Compact Coffee Maker,Office Supplies,Appliances,2,95.43,0.07,177.5,109.62,67.88,Same Day,Online,PayPal,No,Parker James,Dec,Q4,2025
ORD-202512-02284,2025-12-03,2025-12-11,CUST-02146,Emerson Flores,Corporate,Sacramento,CA,West,FUR-CH-1003,Guest Reception Chair,Furniture,Chairs,1,111.14,0.14,95.58,73.08,22.5,Standard Class,Wholesale,Bank Transfer,No,Skyler Adams,Dec,Q4,2025
ORD-202512-02285,2025-12-12,2025-12-20,CUST-10055,Olivia Jackson,Corporate,Dallas,TX,Central,OFF-PA-1001,Premium Copy Paper Pack,Office Supplies,Paper,12,14.72,0.12,155.44,97.44,58.0,Standard Class,Wholesale,Credit Card,No,Parker James,Dec,Q4,2025
ORD-202512-01302,2025-12-24,2025-12-24,CUST-02888,Sophia Nelson,Consumer,Detroit,MI,Central,OFF-PA-1001,Premium Copy Paper Pack,Office Supplies,Paper,3,16.06,0.07,44.81,24.36,20.45,Same Day,Store,Credit Card,No,Taylor Nguyen,Dec,Q4,2025
ORD-202512-00459,2025-12-07,2025-12-11,CUST-01102,Skyler Roberts,Consumer,Tucson,AZ,West,TEC-MA-1002,All-in-One Inkjet Printer,Technology,Machines,1,182.57,0.07,169.79,123.83,45.96,Second Class,Marketplace,Credit Card,No,Quinn Foster,Dec,Q4,2025
ORD-202512-02223,2025-12-24,2025-12-28,CUST-08272,Micah Adams,Home Office,Philadelphia,PA,East,TEC-CP-1002,Desktop Color Copier,Technology,Copiers,1,950.43,0.1,855.39,614.07,241.32,Second Class,Online,Debit Card,No,Jordan Patel,Dec,Q4,2025
ORD-202512-00669,2025-12-28,2025-12-30,CUST-05991,Emma Moore,Consumer,New York,NY,East,OFF-PA-1001,Premium Copy Paper Pack,Office Supplies,Paper,6,17.05,0.05,97.19,48.72,48.47,Second Class,Online,Debit Card,No,Parker James,Dec,Q4,2025
ORD-202512-02081,2025-12-04,2025-12-08,CUST-07870,Isaac Green,Corporate,New York,NY,East,OFF-AP-1002,Compact Coffee Maker,Office Supplies,Appliances,3,87.3,0.07,243.57,164.43,79.14,Second Class,Online,Debit Card,No,Avery Brooks,Dec,Q4,2025
ORD-202512-02269,2025-12-28,2026-01-05,CUST-02097,Sage Johnson,Corporate,Houston,TX,Central,OFF-AP-1003,Water Dispenser Countertop,Office Supplies,Appliances,2,162.22,0.12,285.51,205.03,80.48,Standard Class,Online,Credit Card,No,Riley Chen,Dec,Q4,2025
ORD-202512-01613,2025-12-19,2025-12-26,CUST-11117,Chloe Wilson,Corporate,Phoenix,AZ,West,OFF-AR-1002,Presentation Flip Chart Pad,Office Supplies,Art,2,22.87,0.06,43.0,20.3,22.7,Standard Class,Store,Debit Card,No,Skyler Adams,Dec,Q4,2025
ORD-202512-00057,2025-12-07,2025-12-08,CUST-00889,Emily Miller,Small Business,Philadelphia,PA,East,TEC-AC-1003,Noise-Canceling Headset,Technology,Accessories,3,107.07,0.12,282.66,182.7,99.96,Same Day,Online,Credit Card,No,Avery Brooks,Dec,Q4,2025
ORD-202512-01260,2025-12-16,2025-12-16,CUST-08917,Liam Ramirez,Corporate,St. Paul,MN,Central,OFF-PA-1003,Color Presentation Paper,Office Supplies,Paper,2,24.05,0.01,47.62,26.39,21.23,Same Day,Store,Cash,No,Riley Chen,Dec,Q4,2025
ORD-202512-01736,2025-12-25,2025-12-26,CUST-03476,Charlotte Campbell,Consumer,Sacramento,CA,West,OFF-AP-1001,Office Microwave,Office Supplies,Appliances,4,120.72,0.1,434.59,312.62,121.97,First Class,Online,Credit Card,No,Quinn Foster,Dec,Q4,2025
ORD-202512-01060,2025-12-19,2025-12-25,CUST-03892,Isabella Martin,Corporate,Dallas,TX,Central,TEC-CP-1002,Desktop Color Copier,Technology,Copiers,3,938.21,0.12,2476.87,1842.22,634.65,Standard Class,Marketplace,Credit Card,No,Riley Chen,Dec,Q4,2025
ORD-202512-01386,2025-12-28,2026-01-02,CUST-07561,Aria Smith,Consumer,San Diego,CA,West,OFF-PA-1003,Color Presentation Paper,Office Supplies,Paper,3,24.26,0.15,61.86,39.58,22.28,Standard Class,Wholesale,Bank Transfer,No,Skyler Adams,Dec,Q4,2025
ORD-202512-00998,2025-12-20,2025-12-28,CUST-00838,Jamie Rodriguez,Consumer,Springfield,IL,Central,TEC-AC-1001,Wireless Keyboard & Mouse Combo,Technology,Accessories,5,55.88,0.11,248.67,157.32,-142.39,Standard Class,Online,PayPal,Yes,Riley Chen,Dec,Q4,2025
ORD-202512-01480,2025-12-22,2025-12-26,CUST-07776,Emerson Scott,Corporate,Buffalo,NY,East,OFF-AR-1002,Presentation Flip Chart Pad,Office Supplies,Art,4,20.02,0.09,72.87,40.6,32.27,Second Class,Wholesale,Debit Card,No,Parker James,Dec,Q4,2025
ORD-202512-00393,2025-12-17,2025-12-20,CUST-09952,Riley Perez,Home Office,San Francisco,CA,West,TEC-AC-1002,USB-C Docking Station,Technology,Accessories,3,117.37,0.15,299.29,246.64,52.65,First Class,Marketplace,Credit Card,No,Dakota Rivera,Dec,Q4,2025
ORD-202512-01536,2025-12-12,2025-12-20,CUST-04942,Alex Harris,Consumer,Grand Rapids,MI,Central,FUR-FU-1003,Anti-Fatigue Floor Mat,Furniture,Furnishings,2,70.67,0.05,134.27,62.93,71.34,Standard Class,Store,Cash,No,Taylor Nguyen,Dec,Q4,2025
ORD-202512-00319,2025-12-06,2025-12-08,CUST-00798,Liam Thompson,Corporate,Houston,TX,Central,FUR-TB-1003,Training Room Folding Table,Furniture,Tables,3,261.72,0.06,738.05,468.93,269.12,Second Class,Online,PayPal,No,Parker James,Dec,Q4,2025
ORD-202512-01361,2025-12-10,2025-12-12,CUST-03535,Emma Wilson,Consumer,Savannah,GA,South,FUR-CH-1001,Ergo Mesh Office Chair,Furniture,Chairs,2,201.22,0.05,382.32,239.54,142.78,First Class,Store,Credit Card,No,Morgan Lee,Dec,Q4,2025
