order_id,order_date,ship_date,customer_id,customer_name,segment,city,state,region,product_id,product_name,category,subcategory,quantity,unit_price,discount,sales,cost,profit,shipping_mode,sales_channel,payment_type,returned_flag,account_manager,month,quarter,year
ORD-202404-00075,2024-04-19,2024-04-20,CUST-08953,Daniel Brown,Home Office,New York,NY,East,FUR-FU-1002,LED Task Lamp,Furniture,Furnishings,2,51.08,0.07,95.01,46.0,49.01,First Class,Marketplace,Credit Card,No,Parker James,Apr,Q2,2024
ORD-202404-00084,2024-04-05,2024-04-07,CUST-08635,Isabella Taylor,Consumer,Raleigh,NC,South,OFF-AR-1002,Presentation Flip Chart Pad,Office Supplies,Art,6,22.57,0.09,123.23,60.0,63.23,Second Class,Online,Credit Card,No,Morgan Lee,Apr,Q2,2024
ORD-202404-01371,2024-04-07,2024-04-14,CUST-00769,Riley Ramirez,Consumer,Chicago,IL,Central,OFF-AR-1002,Presentation Flip Chart Pad,Office Supplies,Art,2,20.02,0.05,38.04,20.0,18.04,Standard Class,Marketplace,PayPal,No,Parker James,Apr,Q2,2024
ORD-202404-00808,2024-04-14,2024-04-21,CUST-04874,Liam Thompson,Home Office,Savannah,GA,South,OFF-PA-1002,Recycled Legal Paper Pack,Office Supplies,Paper,8,18.64,0.05,141.66,72.0,69.66,Standard Class,Store,Debit Card,No,Quinn Foster,Apr,Q2,2024
ORD-202404-00479,2024-04-19,2024-04-23,CUST-11139,Morgan Davis,Consumer,San Francisco,CA,West,FUR-TB-1001,Adjustable Standing Desk,Furniture,Tables,3,512.04,0.06,1443.95,990.0,453.95,Second Class,Store,Credit Card,No,Quinn Foster,Apr,Q2,2024
ORD-202404-01403,2024-04-02,2024-04-04,CUST-10263,Peyton Allen,Consumer,San Francisco,CA,West,OFF-AP-1002,Compact Coffee Maker,Office Supplies,Appliances,2,89.36,0.03,173.36,108.0,65.36,First Class,Store,PayPal,No,Skyler Adams,Apr,Q2,2024
ORD-202404-00942,2024-04-08,2024-04-11,CUST-06431,Micah Lewis,Small Business,San Diego,CA,West,TEC-MA-1002,All-in-One Inkjet Printer,Technology,Machines,3,176.4,0.11,470.99,366.0,104.99,Second Class,Online,Credit Card,No,Dakota Rivera,Apr,Q2,2024
ORD-202404-01804,2024-04-01,2024-04-08,CUST-11306,Joseph Johnson,Corporate,Boston,MA,East,TEC-MA-1002,All-in-One Inkjet Printer,Technology,Machines,1,190.9,0.09,173.72,122.0,51.72,Standard Class,Online,Credit Card,No,Quinn Foster,Apr,Q2,2024
ORD-202404-00075,2024-04-19,2024-04-20,CUST-08953,Daniel Brown,Home Office,New York,NY,East,TEC-MA-1003,Document Scanner Pro,Technology,Machines,2,314.89,0.09,573.1,462.0,111.1,First Class,Marketplace,Credit Card,No,Parker James,Apr,Q2,2024
ORD-202404-01024,2024-04-08,2024-04-13,CUST-03011,Drew Roberts,Consumer,Dallas,TX,Central,OFF-BI-1003,Archival Storage Binder,Office Supplies,Binders,8,15.13,0.12,106.52,48.0,58.52,Standard Class,Wholesale,Debit Card,No,Riley Chen,Apr,Q2,2024
