order_id,order_date,ship_date,customer_id,customer_name,segment,city,state,region,product_id,product_name,category,subcategory,quantity,unit_price,discount,sales,cost,profit,shipping_mode,sales_channel,payment_type,returned_flag,account_manager,month,quarter,year
ORD-202409-01655,2024-09-06,2024-09-09,CUST-06548,Grace Williams,Corporate,St. Paul,MN,Central,OFF-BI-1001,3-Ring Binder Set,Office Supplies,Binders,4,12.26,0.05,46.59,20.0,26.59,First Class,Store,Credit Card,No,Parker James,Sep,Q3,2024
ORD-202409-00553,2024-09-22,2024-09-29,CUST-11055,Daniel Perez,Consumer,Tucson,AZ,West,TEC-AC-1003,Noise-Canceling Headset,Technology,Accessories,2,98.4,0.05,186.96,120.0,-101.53,Standard Class,Online,Credit Card,Yes,Quinn Foster,Sep,Q3,2024
ORD-202409-00108,2024-09-03,2024-09-07,CUST-08883,Nathan Lopez,Home Office,Buffalo,NY,East,OFF-AR-1002,Presentation Flip Chart Pad,Office Supplies,Art,4,22.11,0.05,84.02,40.0,44.02,Standard Class,Store,Cash,No,Avery Brooks,Sep,Q3,2024
ORD-202409-02112,2024-09-27,2024-10-01,CUST-00805,Avery Thomas,Home Office,Grand Rapids,MI,Central,OFF-AR-1002,Presentation Flip Chart Pad,Office Supplies,Art,2,21.93,0.03,42.54,20.0,22.54,Second Class,Store,Credit Card,No,Riley Chen,Sep,Q3,2024
ORD-202409-02015,2024-09-10,2024-09-11,CUST-01737,Taylor Ramirez,Small Business,Minneapolis,MN,Central,TEC-AC-1003,Noise-Canceling Headset,Technology,Accessories,3,102.77,0.1,277.48,180.0,97.48,First Class,Marketplace,Credit Card,No,Taylor Nguyen,Sep,Q3,2024
ORD-202409-00362,2024-09-25,2024-09-26,CUST-05838,Gabriel White,Corporate,Detroit,MI,Central,TEC-MA-1002,All-in-One Inkjet Printer,Technology,Machines,2,198.93,0.08,366.03,244.0,122.03,Same Day,Store,PayPal,No,Riley Chen,Sep,Q3,2024
ORD-202409-00450,2024-09-18,2024-09-24,CUST-02373,Abigail Wright,Home Office,San Francisco,CA,West,TEC-CP-1003,Compact Multifunction Copier,Technology,Copiers,3,656.12,0.11,1751.84,1296.0,455.84,Standard Class,Wholesale,Debit Card,No,Quinn Foster,Sep,Q3,2024
ORD-202409-00018,2024-09-28,2024-09-30,CUST-03904,Emma Wright,Consumer,Savannah,GA,South,OFF-AR-1003,Creative Desk Organizer Tray,Office Supplies,Art,1,12.02,0.09,10.94,5.0,5.94,Second Class,Online,Debit Card,No,Cameron Scott,Sep,Q3,2024
ORD-202409-00764,2024-09-02,2024-09-08,CUST-05285,Aiden Carter,Consumer,Minneapolis,MN,Central,OFF-BI-1001,3-Ring Binder Set,Office Supplies,Binders,8,13.09,0.06,98.44,40.0,58.44,Standard Class,Online,Credit Card,No,Riley Chen,Sep,Q3,2024
ORD-202409-00247,2024-09-21,2024-09-22,CUST-04851,Avery Wright,Small Business,Tucson,AZ,West,FUR-TB-1001,Adjustable Standing Desk,Furniture,Tables,3,538.11,0.13,1404.47,990.0,414.47,Same Day,Online,Credit Card,No,Skyler Adams,Sep,Q3,2024
ORD-202409-00490,2024-09-07,2024-09-10,CUST-05489,Aiden Harris,Home Office,Seattle,WA,West,FUR-TB-1001,Adjustable Standing Desk,Furniture,Tables,1,515.99,0.09,469.55,330.0,139.55,First Class,Online,Bank Transfer,No,Dakota Rivera,Sep,Q3,2024
ORD-202409-01724,2024-09-04,2024-09-07,CUST-01521,Lucas White,Consumer,Boston,MA,East,OFF-AR-1002,Presentation Flip Chart Pad,Office Sup.,Art,3,19.75,0.14,50.95,30.0,20.95,Second Class,Marketplace,Credit Card,No,Parker James,Sep,Q3,2024
ORD-202409-00879,2024-09-13,2024-09-21,CUST-04481,Benjamin Hill,Consumer,Miami,FL,South,FUR-TB-1002,Conference Table 8-Seater,Furniture,Tables,3,825.81,0.13,2155.36,1845.0,310.36,Standard Class,Wholesale,Bank Transfer,No,Quinn Foster,Sep,Q3,2024
ORD-202409-01902,2024-09-24,2024-09-30,CUST-02853,Liam Lopez,Home Office,Orlando,FL,South,FUR-TB-1003,Training Room Folding Table,Furniture,Tables,2,214.28,0.15,364.28,308.0,56.28,Standard Class,Wholesale,Bank Transfer,No,Cameron Scott,Sep,Q3,2024
ORD-202409-01613,2024-09-26,2024-10-02,CUST-08361,Daniel Torres,Small Business,Sacramento,CA,West,FUR-FU-1003,Anti-Fatigue Floor Mat,Furniture,Furnishings,1,69.2,0.14,59.51,31.0,28.51,Standard Class,Wholesale,Bank Transfer,No,Dakota Rivera,Sep,Q3,2024
ORD-202409-01138,2024-09-10,2024-09-15,CUST-01549,Abigail Johnson,Home Office,Buffalo,NY,East,OFF-BI-1002,Label Divider Binder Kit,Office Supplies,Binders,5,20.76,0.06,97.57,40.0,57.57,Standard Class,Online,Credit Card,No,Avery Brooks,Sep,Q3,2024
ORD-202409-01421,2024-09-26,2024-10-01,CUST-02522,Finley Allen,Small Business,Pittsburgh,PA,East,OFF-AP-1002,Compact Coffee Maker,Office Supplies,Appliances,3,87.5,0.16,220.5,162.0,58.5,Standard Class,Wholesale,Credit Card,No,Avery Brooks,Sep,Q3,2024
ORD-202409-01286,2024-09-11,2024-09-15,CUST-08840,Emily Campbell,Corporate,Boston,MA,East,TEC-AC-1001,Wireless Keyboard & Mouse Combo,Technology,Accessories,1,53.46,0.09,48.65,31.0,17.65,Second Class,Marketplace,PayPal,No,Parker James,Sep,Q3,2024
ORD-202409-01547,2024-09-19,2024-09-23,CUST-06349,Elliot Garcia,Small Business,Seattle,WA,West,TEC-MA-1001,Monochrome Laser Printer,Technology,Machines,3,256.21,0.15,653.34,570.0,83.34,Second Class,Wholesale,Credit Card,No,Dakota Rivera,Sep,Q3,2024
ORD-202409-02104,2024-09-08,2024-09-10,CUST-05193,Emma Mitchell,Consumer,Los Angeles,CA,West,OFF-AR-1003,Creative Desk Organizer Tray,Office Supplies,Art,6,11.18,0.06,63.06,30.0,33.06,Second Class,Online,Debit Card,No,Skyler Adams,Sep,Q3,2024
ORD-202409-02178,2024-09-01,2024-09-05,CUST-06789,Rowan Jackson,Small Business,Denver,CO,West,OFF-PA-1001,Premium Copy Paper Pack,Office Supplies,Paper,8,16.4,0.1,118.08,64.0,54.08,Standard Class,Store,Credit Card,No,Skyler Adams,Sep,Q3,2024
ORD-202409-01743,2024-09-01,2024-09-05,CUST-04606,Kendall Martinez,Corporate,Boulder,CO,West,OFF-PA-1003,Color Presentation Paper,Office Supplies,Paper,12,23.58,0.06,265.98,156.0,109.98,Standard Class,Store,PayPal,No,Quinn Foster,Sep,Q3,2024
ORD-202409-01484,2024-09-12,2024-09-13,CUST-10035,Parker Torres,Small Business,Spokane,WA,West,OFF-AP-1001,Office Microwave,Office Supplies,Appliances,3,122.02,0.1,329.45,231.0,98.45,First Class,Marketplace,PayPal,No,Quinn Foster,Sep,Q3,2024
ORD-202409-00914,2024-09-05,2024-09-06,CUST-05697,Olivia Young,Consumer,Minneapolis,MN,Central,OFF-AP-1002,Compact Coffee Maker,Office Supplies,Appliances,1,90.77,0.11,80.79,54.0,26.79,First Class,Wholesale,Bank Transfer,No,Taylor Nguyen,Sep,Q3,2024
ORD-202409-00978,2024-09-05,2024-09-06,CUST-10938,Reese Thompson,Home Office,Orlando,FL,South,OFF-AP-1002,Compact Coffee Maker,Office Supplies,Appliances,1,95.85,0.11,85.31,54.0,31.31,First Class,Online,Debit Card,No,Cameron Scott,Sep,Q3,2024
ORD-202409-00645,2024-09-23,2024-09-28,CUST-06676,Hayden Lewis,Corporate,Denver,CO,West,OFF-BI-1001,3-Ring Binder Set,Office Supplies,Binders,3,11.73,0.17,29.21,15.0,14.21,Standard Class,Wholesale,Bank Transfer,No,Dakota Rivera,Sep,Q3,2024
ORD-202409-00056,2024-09-16,2024-09-19,CUST-06835,Samuel Hill,Corporate,Boulder,CO,West,FUR-TB-1003,Training Room Folding Table,Furniture,Tables,1,235.12,0.09,213.96,154.0,59.96,First Class,Online,Credit Card,No,Quinn Foster,Sep,Q3,2024
ORD-202409-01038,2024-09-05,2024-09-11,CUST-04502,Aria Flores,Home Office,St. Paul,MN,Central,OFF-PA-1001,Premium Copy Paper Pack,Office Supplies,Paper,10,16.68,0.11,148.45,80.0,68.45,Standard Class,Online,Credit Card,No,Parker James,Sep,Q3,2024
ORD-202409-00034,2024-09-03,2024-09-06,CUST-06668,Aria Mitchell,Small Business,San Diego,CA,West,FUR-ST-1003,Lateral Filing Cabinet,Furniture,Storage,1,257.96,0.12,227.0,184.0,43.0,Second Class,Wholesale,Bank Transfer,No,Skyler Adams,Sep,Q3,2024
ORD-202409-02278,2024-09-29,2024-10-03,CUST-08701,Lucas Martinez,Small Business,Phoenix,AZ,West,OFF-AP-1002,Compact Coffee Maker,Office Supplies,Appliances,2,84.77,0.23,130.55,108.0,22.55,Standard Class,Wholesale,Bank Transfer,No,Quinn Foster,Sep,Q3,2024
ORD-202409-00133,2024-09-07,2024-09-08,CUST-08206,Joseph Robinson,Consumer,Savannah,GA,South,OFF-PA-1002,Recycled Legal Paper Pack,Office Supplies,Paper,3,19.51,0.06,55.02,27.0,28.02,Same Day,Online,PayPal,No,Cameron Scott,Sep,Q3,2024
ORD-202409-00641,2024-09-11,2024-09-15,CUST-04026,Jamie Torres,Corporate,Sacramento,CA,West,FUR-CH-1003,Guest Reception Chair,Furniture,Chairs,2,112.18,0.12,197.44,144.0,53.44,Standard Class,Wholesale,Credit Card,No,Skyler Adams,Sep,Q3,2024
ORD-202409-00755,2024-09-23,2024-09-26,CUST-08569,Kendall White,Consumer,Minneapolis,MN,Central,OFF-PA-1003,Color Presentation Paper,Office Supplies,Paper,3,25.12,0.05,71.59,39.0,32.59,First Class,Store,Credit Card,No,Riley Chen,Sep,Q3,2024
ORD-202409-01917,2024-09-13,2024-09-16,CUST-05040,Benjamin Rodriguez,Corporate,Phoenix,AZ,West,OFF-PA-1003,Color Presentation Paper,Office Supplies,Paper,5,23.23,0.16,97.57,65.0,32.57,First Class,Online,Credit Card,No,Parker James,Sep,Q3,2024
ORD-202409-01871,2024-09-16,2024-09-18,CUST-11808,Grace Miller,Consumer,Boston,MA,East,OFF-AR-1003,Creative Desk Organizer Tray,Office Supplies,Art,4,10.89,0.08,40.08,20.0,20.08,First Class,Online,PayPal,No,Avery Brooks,Sep,Q3,2024
ORD-202409-01371,2024-09-01,2024-09-09,CUST-10407,Riley Scott,Corporate,Charlotte,NC,South,TEC-PH-1001,Business Smartphone X,Technology,Phones,2,747.69,0.07,1390.7,964.0,426.7,Standard Class,Store,Credit Card,No,Quinn Foster,Sep,Q3,2024
ORD-202409-00114,2024-09-15,2024-09-21,CUST-08346,Riley Jones,Corporate,Los Angeles,CA,West,OFF-PA-1001,Premium Copy Paper Pack,Office Supplies,Paper,12,16.15,0.15,164.73,96.0,68.73,Standard Class,Online,Credit Card,No,Skyler Adams,Sep,Q3,2024
ORD-202409-00453,2024-09-28,2024-10-02,CUST-02187,Grace Anderson,Corporate,Boulder,CO,West,OFF-PA-1003,Color Presentation Paper,Office Supplies,Paper,5,25.47,0.11,113.34,65.0,48.34,Second Class,Online,PayPal,No,Skyler Adams,Sep,Q3,2024
ORD-202409-00886,2024-09-03,2024-09-03,CUST-01904,Micah Smith,Home Office,Buffalo,NY,East,OFF-BI-1001,3-Ring Binder Set,Office Supplies,Binders,5,12.41,0.03,60.19,25.0,35.19,Same Day,Store,Credit Card,No,Avery Brooks,Sep,Q3,2024
ORD-202409-00605,2024-09-25,2024-09-27,CUST-00887,Henry Campbell,Consumer,Spokane,WA,West,OFF-BI-1003,Archival Storage Binder,Office Supplies,Binders,4,15.61,0.1,56.2,24.0,32.2,Second Class,Online,Credit Card,No,Quinn Foster,Sep,Q3,2024
ORD-202409-00659,2024-09-02,2024-09-02,CUST-09504,Ava Taylor,Consumer,Phoenix,AZ,West,OFF-BI-1003,Archival Storage Binder,Office Supplies,Binders,5,16.4,0.07,76.26,30.0,46.26,Same Day,Store,Cash,No,Dakota Rivera,Sep,Q3,2024
ORD-202409-01658,2024-09-13,2024-09-20,CUST-05988,Sophia Gonzalez,Home Office,Phoenix,AZ,West,FUR-CH-1003,Guest Reception Chair,Furniture,Chairs,3,109.07,0.12,287.94,216.0,71.94,Standard Class,Wholesale,Bank Transfer,No,Dakota Rivera,Sep,Q3,2024
ORD-202409-02230,2024-09-12,2024-09-18,CUST-10810,Benjamin Adams,Home Office,Seattle,WA,West,TEC-AC-1002,USB-C Docking Station,Technology,Accessories,3,123.39,0.08,340.56,243.0,97.56,Standard Class,Marketplace,Credit Card,No,Skyler Adams,Sep,Q3,2024
ORD-202409-00729,2024-09-26,2024-09-29,CUST-00930,Jordan Lopez,Home Office,Charlotte,NC,South,TEC-MA-1003,Document Scanner Pro,Technology,Machines,1,359.16,0.05,341.2,231.0,-200.15,First Class,Online,Bank Transfer,Yes,Cameron Scott,Sep,Q3,2024
ORD-202409-00489,2024-09-19,2024-09-27,CUST-01395,Nora White,Consumer,Chicago,IL,Central,TEC-CP-1001,High-Speed Office Copier,Technology,Copiers,2,1523.52,0.09,2772.81,2080.0,692.81,Standard Class,Marketplace,Credit Card,No,Parker James,Sep,Q3,2024
ORD-202409-01263,2024-09-23,2024-10-01,CUST-08075,Matthew Green,Home Office,Denver,CO,West,OFF-AR-1003,Creative Desk Organizer Tray,Office Supplies,Art,4,10.62,0.12,37.38,20.0,17.38,Standard Class,Marketplace,Credit Card,No,Skyler Adams,Sep,Q3,2024
ORD-202409-00221,2024-09-25,2024-10-02,CUST-06728,Sophia Harris,Consumer,Cambridge,MA,East,OFF-PA-1002,Recycled Legal Paper Pack,Office Supplies,Paper,4,19.17,0.06,72.08,36.0,36.08,Standard Class,Store,Credit Card,No,Jordan Patel,Sep,Q3,2024
ORD-202409-01719,2024-09-07,2024-09-12,CUST-00239,Leah Wright,Consumer,Spokane,WA,West,OFF-BI-1001,3-Ring Binder Set,Office Supplies,Binders,4,12.15,0.06,45.68,20.0,25.68,Standard Class,Store,Credit Card,No,Dakota Rivera,Sep,Q3,2024
ORD-202409-00006,2024-09-02,2024-09-04,CUST-07010,Benjamin Rodriguez,Consumer,Atlanta,GA,South,TEC-AC-1003,Noise-Canceling Headset,Technology,Accessories,1,92.38,0.04,88.68,60.0,28.68,First Class,Store,Credit Card,No,Quinn Foster,Sep,Q3,2024
ORD-202409-01981,2024-09-29,2024-10-06,CUST-04606,Kendall Martinez,Corporate,Boulder,CO,West,TEC-PH-1001,Business Smartphone X,Technology,Phones,1,706.99,0.09,643.36,482.0,161.36,Standard Class,Online,Credit Card,No,Dakota Rivera,Sep,Q3,2024
